id_lieu;id_local;nom_lieu;ad_lieu;com_lieu;insee;type;date_maj;ouvert;source;Xlong;Ylat;nbre_pl;nbre_pmr;duree;horaires;proprio;lumiere;comm;localisation;libelle_region;code_region
44035-C-002;;P+R Tram-Train Babiniére;Avenue de la Babiniére;LA CHAPELLE SUR ERDRE;44035;Parking relais;2019-08-29;true;224400028;-1.546224775;47.25959656;;;;;;;;47.25959656,-1.546224775;Pays de la Loire;52
44035-C-004;;P+R Tram-Train La Chapelle-Aulnay Est;Avenue du Manoir;LA CHAPELLE SUR ERDRE;44035;Parking relais;2019-08-29;true;224400028;-1.541049197;47.3083888;;;;;;;;47.3083888,-1.541049197;Pays de la Loire;52
44045-C-001;;Aire de covoiturage de La Croix Morzel;Croix Morzel Gare. 44360 Cordemais;CORDEMAIS;44045;Aire de covoiturage;2019-08-29;true;224400028;-1.8447571;47.3025454;;;;;;;;47.3025454,-1.8447571;Pays de la Loire;52
44053-C-001;;Aire du Pré des Levées;18 Grande Rue. 44530 Drefféac;DREFFEAC;44053;Aire de covoiturage;2019-08-29;true;224400028;-2.05719;47.475832;;;;;;;;47.475832,-2.05719;Pays de la Loire;52
44077-C-001;;Salle de L'Auviniére;496 Rue du Bocage. 44440 Joué-sur-Erdre;JOUE SUR ERDRE;44077;Parking;2019-08-29;true;224400028;-1.413406;47.495792;;;;;;;;47.495792,-1.413406;Pays de la Loire;52
44087-C-001;;Place du Port;4 Place du Port. 44270 Saint-Méme-le-Tenu;MACHECOUL ST MEME;44087;Parking;2019-08-29;true;224400028;-1.7929173;47.0216368;;;;;;;;47.0216368,-1.7929173;Pays de la Loire;52
44099-C-001;;Parking Rue de Malabry;7B Rue de Malabry. 44520 Moisdon-la-Riviére;MOISDON LA RIVIERE;44099;Parking;2019-08-29;true;224400028;-1.375115;47.62018;;;;;;;;47.62018,-1.375115;Pays de la Loire;52
44109-C-001;;Aire de covoiturage Bois des Anses;Route de Sainte Luce;NANTES;44109;Aire de covoiturage;2019-08-29;true;224400028;-1.495068533;47.24705844;89;;;;;;;47.24705844,-1.495068533;Pays de la Loire;52
44109-C-019;;P+R Tramway La Beaujoire;Rue Colette;NANTES;44109;Parking relais;2019-08-29;true;224400028;-1.526680961;47.25949518;;;;;;;;47.25949518,-1.526680961;Pays de la Loire;52
44109-C-022;;P+R Tramway René Cassin;Route de la Chapelle Sur Erdre;NANTES;44109;Parking relais;2019-08-29;true;224400028;-1.574997914;47.26395093;;;;;;;;47.26395093,-1.574997914;Pays de la Loire;52
44109-C-035;;Parking decré-Bouffay;18 Rue du Moulin;NANTES;44109;Parking;2019-08-29;true;224400028;-1.554004639;47.21666262;;;;;;;;47.21666262,-1.554004639;Pays de la Loire;52
44152-C-001;;Salle des Sports;2 Rue Franéois Glotin. 44160 Sainte-Anne-sur-Brivet;STE ANNE SUR BRIVET;44152;Parking;2019-08-29;true;224400028;-2.006255;47.460039;;;;;;;;47.460039,-2.006255;Pays de la Loire;52
44162-C-006;;P+R Tramway Marcel Paul;Boulevard Marcel Paul;ST HERBLAIN;44162;Parking relais;2019-08-29;true;224400028;-1.618008356;47.24590457;;;;;;;;47.24590457,-1.618008356;Pays de la Loire;52
44169-C-001;;Aire des Prés Chauveau;Route du Fleuve. 44450 Saint-Julien-de-Concelles;ST JULIEN DE CONCELLES;44169;Aire de covoiturage;2019-08-29;true;224400028;-1.4101982;47.2566311;;;;;;;;47.2566311,-1.4101982;Pays de la Loire;52
44171-C-002;;Mairie de Saint-Leger-Les-Vignes;16 Rue de Nantes. 44710 Saint-Léger-les-Vignes;ST LEGER LES VIGNES;44171;Parking;2019-08-29;true;224400028;-1.727096;47.136366;;;;;;;;47.136366,-1.727096;Pays de la Loire;52
44185-C-001;;Auberge Le Poteau Vert;1 Le Poteau Vert. 44460 Saint-Nicolas-de-Redon;ST NICOLAS DE REDON;44185;Parking;2019-08-29;true;224400028;-2.040153;47.614488;;;;;;;;47.614488,-2.040153;Pays de la Loire;52
49026-C-001;;Aire de covoiturage de L'Europe;giratoire D963-D104. face au Super U;BECON LES GRANITS;49026;Aire de covoiturage;2019-08-29;true;224900019;-0.790797;47.502581;;;;;;;;47.502581,-0.790797;Pays de la Loire;52
49132-C-001;;Aire de covoiturage du Porage;giratoire D52-D859;ETRICHE;49132;Aire de covoiturage;2019-08-29;true;224900019;-0.43759;47.682563;;;;;;;;47.682563,-0.43759;Pays de la Loire;52
49248-C-001;;Aire de covoiturage de La Pidaie;giratoire D775-D771 (Pouancé);POUANCE;49248;Aire de covoiturage;2019-08-29;true;224900019;-1.157561;47.746999;;;;;;;;47.746999,-1.157561;Pays de la Loire;52
53066-C-001;;Aire de covoiturage Bois des Mazeries;D20;CHEMAZE;53066;Aire de covoiturage;2019-08-29;true;225300011;-0.761199;47.794272;;;;;;;;47.794272,-0.761199;Pays de la Loire;52
85061-C-001;;Aire de covoiturage de La Mainborgére;2 Rue des Terriéres. 85320 Chéteau-Guibert;CHATEAU GUIBERT;85061;Aire de covoiturage;2019-08-29;true;228500013;-1.2832;46.5732;11;;;;;;;46.5732,-1.2832;Pays de la Loire;52
85099-C-001;;Parking du Stade;32 Rue du Stade. 85150 Le Girouard;LE GIROUARD;85099;Parking;2019-08-29;true;228500013;-1.5963;46.5673;19;;;;;;;46.5673,-1.5963;Pays de la Loire;52
85216-C-001;;Aire de covoiturage des 4 Chemins;Les Quatre Chemins. 85400 Sainte-Gemme-la-Plaine;STE GEMME LA PLAINE;85216;Aire de covoiturage;2019-08-29;true;228500013;-1.1088;46.4669;10;;;;;;;46.4669,-1.1088;Pays de la Loire;52
72320-C-002;;Parking de covoiturage du Mans Nord;A81 Sortie 7 Le Mans ZI Nord;SAINT-SATURNIN;72320;Parking;2022-02-01;true;512377060;0.172075;48.050443;160;9;;24/7;COFIROUTE;true;Dépose-minutes. Places deux-roues. Abris.;48.050443,0.172075;Pays de la Loire;52
44007-C-001;;Complexe Sportif;4 Impasse du Champ Gris. 44460 Avessac;AVESSAC;44007;Parking;2019-08-29;true;224400028;-1.99477;47.649691;;;;;;;;47.649691,-1.99477;Pays de la Loire;52
44009-C-001;;Aire de covoiturage Ile Chaland;Rue de l'Ile Chaland;BASSE GOULAINE;44009;Aire de covoiturage;2019-08-29;true;224400028;-1.452172866;47.22008459;12;;;;;;;47.22008459,-1.452172866;Pays de la Loire;52
44022-C-001;;Parking La Méchinaudiére;47 Rue de Bretagne. 44190 Boussay;BOUSSAY;44022;Parking;2019-08-29;true;224400028;-1.180741;47.058187;;;;;;;;47.058187,-1.180741;Pays de la Loire;52
44024-C-001;;Aire de covoiturage de Brains;Rue Professeur Yves Boquien;BRAINS;44024;Aire de covoiturage;2019-08-29;true;224400028;-1.718203225;47.17146149;5;;;;;;;47.17146149,-1.718203225;Pays de la Loire;52
44028-C-001;;Aire de covoiturage Les Relandiéres;Relandiéres Parking. 44850 Le Cellier;LE CELLIER;44028;Aire de covoiturage;2019-08-29;true;224400028;-1.378387;47.319763;;;;;;;;47.319763,-1.378387;Pays de la Loire;52
44028-C-002;;Parking La Maladrie;3 Route de Paris. 44850 Le Cellier;LE CELLIER;44028;Parking;2019-08-29;true;224400028;-1.3402462;47.3501053;;;;;;;;47.3501053,-1.3402462;Pays de la Loire;52
44033-C-001;;Le Relais du Tillon;Le Tillon. 44260 La Chapelle-Launay;LA CHAPELLE LAUNAY;44033;Parking;2019-08-29;true;224400028;-1.966467;47.381324;;;;;;;;47.381324,-1.966467;Pays de la Loire;52
44044-C-001;;Parking de L'Eglise;28 Place de l'église. 44290 Conquereuil;CONQUEREUIL;44044;Parking;2019-08-29;true;224400028;-1.751686;47.624895;;;;;;;;47.624895,-1.751686;Pays de la Loire;52
44049-C-001;;Parking Chapelle du Crucifix;34 Rue Emmanuel Provost. 44490 Le Croisic;LE CROISIC;44049;Parking;2019-08-29;true;224400028;-2.504454;47.283771;;;;;;;;47.283771,-2.504454;Pays de la Loire;52
44050-C-001;;Aire de covoiturage Le Calvaire;26 Rue de l'Ancienne Gare. 44160 Crossac;CROSSAC;44050;Aire de covoiturage;2019-08-29;true;224400028;-2.167541;47.411761;;;;;;;;47.411761,-2.167541;Pays de la Loire;52
44052-C-001;;Aire de covoiturage La Pommeraie;D4. 44480 Donges;DONGES;44052;Aire de covoiturage;2019-08-29;true;224400028;-2.105856;47.356414;;;;;;;;47.356414,-2.105856;Pays de la Loire;52
44061-C-001;;Stade Pierre Brosseau;23 Rue de la Fuie. 44320 Frossay;FROSSAY;44061;Parking;2019-08-29;true;224400028;-1.946833;47.247513;;;;;;;;47.247513,-1.946833;Pays de la Loire;52
44082-C-001;;Parking Le Préambule;19 Avenue Beethoven. 44850 Ligné;LIGNE;44082;Parking;2019-08-29;true;224400028;-1.377937;47.409016;;;;;;;;47.409016,-1.377937;Pays de la Loire;52
44091-C-001;;Stade St Léger;2 Route de Vay. 44170 Marsac-sur-Don;MARSAC SUR DON;44091;Parking;2019-08-29;true;224400028;-1.682957;47.593633;;;;;;;;47.593633,-1.682957;Pays de la Loire;52
44092-C-001;;Salle Polyvalente;Rue Saint-Benoét. 44290 Massérac;MASSERAC;44092;Parking;2019-08-29;true;224400028;-1.912906;47.672188;;;;;;;;47.672188,-1.912906;Pays de la Loire;52
44109-C-013;;P+R Busway Gréneraie;Route de Saint Sébastien;NANTES;44109;Parking relais;2019-08-29;true;224400028;-1.53333363;47.20013904;;;;;;;;47.20013904,-1.53333363;Pays de la Loire;52
44109-C-018;;P+R Tramway Goudy;Rue Gabriel Goudy;NANTES;44109;Parking relais;2019-08-29;true;224400028;-1.541047754;47.19609895;;;;;;;;47.19609895,-1.541047754;Pays de la Loire;52
44109-C-030;;Parking Chéteau;Rue Henri IV;NANTES;44109;Parking;2019-08-29;true;224400028;-1.547850456;47.21698996;;;;;;;;47.21698996,-1.547850456;Pays de la Loire;52
44109-C-038;;Parking Hétel Dieu;Chaussée de la Madeleine;NANTES;44109;Parking;2019-08-29;true;224400028;-1.551983119;47.21105709;;;;;;;;47.21105709,-1.551983119;Pays de la Loire;52
44109-C-040;;Parking Les Machines;Rue Arthur III;NANTES;44109;Parking;2019-08-29;true;224400028;-1.562727799;47.20590062;;;;;;;;47.20590062,-1.562727799;Pays de la Loire;52
44109-C-041;;Parking Médiathéque;Rue Neuve des Capucins;NANTES;44109;Parking;2019-08-29;true;224400028;-1.562338182;47.21087083;;;;;;;;47.21087083,-1.562338182;Pays de la Loire;52
44110-C-001;;Place du Champ de Foire;14c Place du Champ de Foire. 44390 Nort-sur-Erdre;NORT SUR ERDRE;44110;Parking;2019-08-29;true;224400028;-1.501034;47.436916;;;;;;;;47.436916,-1.501034;Pays de la Loire;52
44123-C-001;;Place de La Mairie;Place de la Mairie. 44290 Pierric;PIERRIC;44123;Parking;2019-08-29;true;224400028;-1.735657;47.687601;;;;;;;;47.687601,-1.735657;Pays de la Loire;52
44131-C-002;;Parking E.Leclerc Drive;1 Rue du Traité de Paris. 44210 Pornic;PORNIC;44131;Supermarché;2019-08-29;true;224400028;-2.1190953;47.1280675;;;;;;;;47.1280675,-2.1190953;Pays de la Loire;52
44134-C-002;;Parking Sainte Anne;Le Clos Sainte-Anne. 44522 Pouillé-les-Céteaux;POUILLE LES COTEAUX;44134;Parking;2019-08-29;true;224400028;-1.1787343;47.4609857;;;;;;;;47.4609857,-1.1787343;Pays de la Loire;52
44162-C-003;;P+R Ter Gare de Basse-Indre Nord;Rue de la Gare;ST HERBLAIN;44162;Parking relais;2019-08-29;true;224400028;-1.6605883;47.20437363;;;;;;;;47.20437363,-1.6605883;Pays de la Loire;52
44185-C-002;;E.Leclerc;30 Avenue Jean Burel. 44460 Saint-Nicolas-de-Redon;ST NICOLAS DE REDON;44185;Supermarché;2019-08-29;true;224400028;-2.076341;47.645936;;;;;;;;47.645936,-2.076341;Pays de la Loire;52
44194-C-001;;Aire de covoiturage de Sautron;51 Rue de la Vallée. 44880 Sautron;SAUTRON;44194;Aire de covoiturage;2019-08-29;true;224400028;-1.671199;47.268146;;;;;;;;47.268146,-1.671199;Pays de la Loire;52
44209-C-001;;Aire de covoiturage Ragon;Tourneuve. 44119 Treilliéres;TREILLIERES;44209;Aire de covoiturage;2019-08-29;true;224400028;-1.597824;47.27888;;;;;;;;47.27888,-1.597824;Pays de la Loire;52
44212-C-002;;Aire de covoiturage de Vallet;D763. 44330 Vallet;VALLET;44212;Aire de covoiturage;2019-08-29;true;224400028;-1.275787;47.154704;;;;;;;;47.154704,-1.275787;Pays de la Loire;52
44217-C-002;;Parc D'Activités des Iv Nations;1 Rue Edouard Belin. 44360 Vigneux-de-Bretagne;VIGNEUX DE BRETAGNE;44217;Parking;2019-08-29;true;224400028;-1.7527927;47.301585;;;;;;;;47.301585,-1.7527927;Pays de la Loire;52
44223-C-001;;Place Georges Gaudet;60 Place Georges Gaudet. 44140 Geneston;GENESTON;44223;Parking;2019-08-29;true;224400028;-1.5110496;47.055005;;;;;;;;47.055005,-1.5110496;Pays de la Loire;52
49063-C-001;;Aire de covoiturage de La Loire;Ile de Chalonnes. en entrée d'agglomération;CHALONNES SUR LOIRE;49063;Aire de covoiturage;2019-08-29;true;224900019;-0.760742;47.355686;;;;;;;;47.355686,-0.760742;Pays de la Loire;52
49180-C-001;;Aire de covoiturage de Grézillon;giratoire D347- VC avenue du Moulin;LONGUE JUMELLES;49180;Aire de covoiturage;2019-08-29;true;224900019;-0.107857;47.381788;;;;;;;;47.381788,-0.107857;Pays de la Loire;52
49301-C-002;;Aire de covoiturage du Petit Lapin;Giratoire nord échangeur D762-N249 (St Germain s- Moine);SEVREMOINE;49301;Aire de covoiturage;2019-08-29;true;224900019;-1.095741;47.122036;;;;;;;;47.122036,-1.095741;Pays de la Loire;52
53009-C-001;;Aire de covoiturage Bois de Bergault;D21;ARQUENAY;53009;Aire de covoiturage;2019-08-29;true;225300011;-0.613925;47.983694;;;;;;;;47.983694,-0.613925;Pays de la Loire;52
53014-C-002;;Aire de covoiturage de Terre Rouge - Azé;Rue de Terre Rouge;AZE;53014;Parking;2019-08-29;true;225300011;-0.68460184;47.82971556;;;;;;;;47.82971556,-0.68460184;Pays de la Loire;52
53130-C-002;;Parking Relais Octroi;Route de Fougéres;LAVAL;53130;Parking relais;2022-01-24;true;200083392;-0.797469;48.08076;48;;;;Laval Agglomération;true;;48.08076,-0.797469;Pays de la Loire;52
53243-C-001;;Aire de covoiturage Croix du bouquet;D31;ST OUEN DES TOITS;53243;Aire de covoiturage;2022-01-24;true;200083392;-0.870507;48.149252;11;1;;;Departement 53;false;;48.149252,-0.870507;Pays de la Loire;52
53243-C-002;;Aire de covoiturage St Ouen des Toits;3 Rue de la Tannerie;ST OUEN DES TOITS;53243;Parking;2022-01-24;true;200083392;-0.90828933;48.13676752;35;;;;Commune;true;;48.13676752,-0.90828933;Pays de la Loire;52
53267-C-001;;Aire de covoiturage Vaiges;Rue Robert Gletron;VAIGES;53267;Aire de covoiturage;2019-08-29;true;225300011;-0.483573;48.041965;;;;;;;;48.041965,-0.483573;Pays de la Loire;52
53271-C-001;;Aire de covoiturage Parking de l'Europe;D20;VILLAINES LA JUHEL;53271;Parking;2019-08-29;true;225300011;-0.27839498;48.34632002;;;;;;;;48.34632002,-0.27839498;Pays de la Loire;52
72058-C-001;;Parking de covoiturage VINCI Autoroutes Le Mans Sud;;CHANGE;72058;Sortie d'autoroute;2019-08-29;true;512377060;0.31105;48.005486;;;;;;;;48.005486,0.31105;Pays de la Loire;52
85012-C-001;;Parking de La Mairie;32 Route de Saint-Jean de Monts. 85550 La Barre-de-Monts;LA BARRE DE MONTS;85012;Parking;2019-08-29;true;228500013;-2.1172;46.8853;20;;;;;;;46.8853,-2.1172;Pays de la Loire;52
85019-C-001;;Aire de covoiturage de L'échangeur Nord (Saligny);La Petite Filée. 85170 Saligny;BELLEVIGNY;85019;Aire de covoiturage;2019-08-29;true;228500013;-1.4292;46.7992;25;;;;;;;46.7992,-1.4292;Pays de la Loire;52
85047-C-001;;Aire de covoiturage de La Terriére;92 Rue de Bois de Céne. 85300 Challans;CHALLANS;85047;Aire de covoiturage;2019-08-29;true;228500013;-1.8804;46.8568;20;;;;;;;46.8568,-1.8804;Pays de la Loire;52
85048-C-001;;Aire de covoiturage de Bel Air;Bel Air. 85500 Chambretaud;CHAMBRETAUD;85048;Aire de covoiturage;2019-08-29;true;228500013;-0.9914;46.9281;5;;;;;;;46.9281,-0.9914;Pays de la Loire;52
85059-C-001;;Aire de covoiturage des Silénes;39 Avenue Georges Clemenceau. 85120 La Chataigneraie;LA CHATAIGNERAIE;85059;Aire de covoiturage;2019-08-29;true;228500013;-0.750082;46.653536;20;;;;;;;46.653536,-0.750082;Pays de la Loire;52
85065-C-001;;Place des Martyrs;35 Rue de la Pompe en Bois. 85250 Chavagnes-en-Paillers;CHAVAGNES EN PAILLERS;85065;Aire de covoiturage;2019-08-29;true;228500013;-1.2508;46.8943;20;;;;;;;46.8943,-1.2508;Pays de la Loire;52
85067-C-001;;Parking des Stades;106 Route de Pouzauges. 85390 Cheffois;CHEFFOIS;85067;Parking;2019-08-29;true;228500013;-0.7929;46.6715;40;;;;;;;46.6715,-0.7929;Pays de la Loire;52
85070-C-001;;Aire de covoiturage de Buron;D21. 85220 Coéx;COEX;85070;Aire de covoiturage;2019-08-29;true;228500013;-1.7255;46.7055;25;;;;;;;46.7055,-1.7255;Pays de la Loire;52
85084-C-003;;Parking de L'Ouche Fontaine (Les Essarts);24 Rue du Général de Gaulle. 85140 Les Essarts;ESSARTS EN BOCAGE;85084;Parking;2019-08-29;true;228500013;-1.2282;46.772;20;;;;;;;46.772,-1.2282;Pays de la Loire;52
85084-C-004;;Parking VenDéopéle des Essarts;Rue de la Mongie (Les Essarts);ESSARTS EN BOCAGE;85084;Parking;2019-08-29;true;228500013;-1.1894;46.7818;0;;;;;;;46.7818,-1.1894;Pays de la Loire;52
85097-C-001;;Aire de covoiturage de L'Entrepét;4 Rue Paul Ribouleau. 85130 La Gaubretiére;LA GAUBRETIERE;85097;Aire de covoiturage;2019-08-29;true;228500013;-1.0668;46.9457;34;;;;;;;46.9457,-1.0668;Pays de la Loire;52
85098-C-001;;Parking St Jean;7 Rue Saint-Jean. 85190 La Génétouze;LA GENETOUZE;85098;Parking;2019-08-29;true;228500013;-1.5108;46.7255;16;;;;;;;46.7255,-1.5108;Pays de la Loire;52
85147-C-001;;Place des Boutons D'Or;8B Rue de l'Ouvroux. 85700 Montournais;MONTOURNAIS;85147;Aire de covoiturage;2019-08-29;true;228500013;-0.7638;46.7439;14;;;;;;;46.7439,-0.7638;Pays de la Loire;52
85153-C-001;;Aire de covoiturage de La Salle des Nymphéas;6247 Rue du Beignon. 85640 Mouchamps;MOUCHAMPS;85153;Aire de covoiturage;2019-08-29;true;228500013;-1.0717;46.7827;16;;;;;;;46.7827,-1.0717;Pays de la Loire;52
85155-C-001;;Aire de covoiturage de La Douve;D948. 85000 Mouilleron-le-Captif;MOUILLERON LE CAPTIF;85155;Aire de covoiturage;2019-08-29;true;228500013;-1.4957;46.7002;10;;;;;;;46.7002,-1.4957;Pays de la Loire;52
85156-C-001;;Place du Champ de Foire;43 Rue des Sables. 85540 Moutiers-les-Mauxfaits;MOUTIERS LES MAUXFAITS;85156;Parking;2019-08-29;true;228500013;-1.4299;46.491;20;;;;;;;46.491,-1.4299;Pays de la Loire;52
85181-C-001;;Aire de covoiturage du Chaigneau;D148. 85570 Pouille;POUILLE;85181;Aire de covoiturage;2019-08-29;true;228500013;-0.9597;46.5115;8;;;;;;;46.5115,-0.9597;Pays de la Loire;52
85190-C-001;;Aire de covoiturage de Belleroche;4 Rue de la Roche. 85620 Rocheserviére;ROCHESERVIERE;85190;Aire de covoiturage;2019-08-29;true;228500013;-1.5136;46.933;18;;;;;;;46.933,-1.5136;Pays de la Loire;52
85190-C-002;;Aire de covoiturage du Bouton D'Art;623 Rue des Alouettes. 85620 Rocheserviére;ROCHESERVIERE;85190;Aire de covoiturage;2019-08-29;true;228500013;-1.4993;46.943;10;;;;;;;46.943,-1.4993;Pays de la Loire;52
85191-C-001;;Aire de covoiturage de Bel Air;D746. 85000 La Roche-sur-Yon;LA ROCHE SUR YON;85191;Aire de covoiturage;2019-08-29;true;228500013;-1.396;46.6366;24;;;;;;;46.6366,-1.396;Pays de la Loire;52
85191-C-003;;Aire de covoiturage de L'Atlantique;31 Rue de l'Atlantique. 85000 La Roche-sur-Yon;LA ROCHE SUR YON;85191;Aire de covoiturage;2019-08-29;true;228500013;-1.4475;46.6847;25;;;;;;;46.6847,-1.4475;Pays de la Loire;52
85196-C-001;;Aire de covoiturage des Tilleuls;1 Allée des Tilleuls. 85250 Saint-André-Goule-d'Oie;ST ANDRE GOULE D OIE;85196;Aire de covoiturage;2019-08-29;true;228500013;-1.1923;46.8333;20;;;;;;;46.8333,-1.1923;Pays de la Loire;52
85223-C-001;;Parking Saint Hermand;9 Route de la Roche sur Yon. 85210 Sainte-Hermine;STE HERMINE;85223;Parking;2019-08-29;true;228500013;-1.0622;46.5554;20;;;;;;;46.5554,-1.0622;Pays de la Loire;52
85236-C-001;;Parking du Stade;5 Rue de l'étoile. 85150 Saint-Julien-des-Landes;ST JULIEN DES LANDES;85236;Parking;2019-08-29;true;228500013;-1.7152;46.6417;10;;;;;;;46.6417,-1.7152;Pays de la Loire;52
85246-C-001;;Place de La Bascule;51 Chemin du Fromenteau. 85140 Saint-Martin-des-Noyers;ST MARTIN DES NOYERS;85246;Aire de covoiturage;2019-08-29;true;228500013;-1.1811;46.7208;20;;;;;;;46.7208,-1.1811;Pays de la Loire;52
85250-C-001;;Aire de covoiturage de La Grassiére;D160. 85150 Saint-Mathurin;ST MATHURIN;85250;Aire de covoiturage;2019-08-29;true;228500013;-1.7062;46.5727;30;;;;;;;46.5727,-1.7062;Pays de la Loire;52
72360-C-001;;Parking de covoiturage du Mans Centre Université;A11 Sortie 8 Le Mans Centre Université;TRANGE;72360;Parking;2022-02-01;true;512377060;0.126127;48.020197;57;2;;24/7;COFIROUTE;true;Dépose-minutes. Places deux-roues. Abris. 2 Bornes de recharge VE;48.020197,0.126127;Pays de la Loire;52
49069-C-001;AC_MOOJ_18;Champtoceaux;Avenue d'Anjou/Stage G. Sailly - Champtoceaux;ORÉE-D'ANJOU;49069;Aire de covoiturage;2022-01-20;true;200060010;-1.25796444421678;47.332040791573;25;1;;;Mauges Communauté;;;47.332040791573,-1.25796444421678;Pays de la Loire;52
44024-C-002;;Aire de covoiturage de Brains;Rue Professeur Yves Boquien;BRAINS;44024;Aire de covoiturage;2019-08-29;true;224400028;-1.718203225;47.17146149;5;;;;;;;47.17146149,-1.718203225;Pays de la Loire;52
44028-C-003;;Aire de covoiturage Les Relandiéres;Relandiéres Parking. 44850 Le Cellier;LE CELLIER;44028;Aire de covoiturage;2019-08-29;true;224400028;-1.378387;47.319763;;;;;;;;47.319763,-1.378387;Pays de la Loire;52
44109-C-042;;P+R Busway Gréneraie;Route de Saint Sébastien;NANTES;44109;Parking relais;2019-08-29;true;224400028;-1.53333363;47.20013904;;;;;;;;47.20013904,-1.53333363;Pays de la Loire;52
44109-C-046;;Parking Les Machines;Rue Arthur III;NANTES;44109;Parking;2019-08-29;true;224400028;-1.562727799;47.20590062;;;;;;;;47.20590062,-1.562727799;Pays de la Loire;52
44131-C-003;;Parking E.Leclerc Drive;1 Rue du Traité de Paris. 44210 Pornic;PORNIC;44131;Supermarché;2019-08-29;true;224400028;-2.1190953;47.1280675;;;;;;;;47.1280675,-2.1190953;Pays de la Loire;52
44212-C-003;;Aire de covoiturage de Vallet;D763. 44330 Vallet;VALLET;44212;Aire de covoiturage;2019-08-29;true;224400028;-1.275787;47.154704;;;;;;;;47.154704,-1.275787;Pays de la Loire;52
44223-C-002;;Place Georges Gaudet;60 Place Georges Gaudet. 44140 Geneston;GENESTON;44223;Parking;2019-08-29;true;224400028;-1.5110496;47.055005;;;;;;;;47.055005,-1.5110496;Pays de la Loire;52
49063-C-002;;Aire de covoiturage de La Loire;Ile de Chalonnes. en entrée d'agglomération;CHALONNES SUR LOIRE;49063;Aire de covoiturage;2019-08-29;true;224900019;-0.760742;47.355686;;;;;;;;47.355686,-0.760742;Pays de la Loire;52
